doc_id,text,doc_date
1028,"Hitelszigorítással kezd a kormány?
DÉNES-SZAJLAI_____________________
Miközben a piaci szereplők a
lakástámogatási rendszer
kiterjesztését szorgalmazzák, ad­
dig a kormány ezen a téren pont
az ellenkezőjét tervezi. A napvilág­
ra került hírek alapján a kabinet
megvonná a lakáshitel törlesztése
után járó személyi jövedelemadó­
kedvezményt, és megszüntetné a
forrásoldali jelzáloglevél kamattá­
mogatását - a tervezett megszorí­
tó csomag részeként. Bár az ezzel
kapcsolatos információ bomba­
ként robbant, és sokakat megle­
pett, lényegében számítani lehe­
tett rá: a lakástámogatási rendszer
C s i l l a g 
megnyirbálásáról, esetleges meg­
szüntetéséről ugyanis jelentek
már meg kormány közeli szakér­
tők tollából írások. Például a költ­
ségvetés rendbetételét a lakástá­
mogatás megszüntetésével kezde­
né B o k r o s  L a j o s ,  B a u e r  T a m á s és
I s t v á n , akik ezt a közel­
múltban az Élet és Irodalom ha­
sábjain publikálták. Ha a koalíció
programjában marad a lakáshitel­
szigorítás, úgy a vonatkozó tör­
vényjavaslat elfogadása nyomán
várhatóan a lakáshitelek kamatai
néhány százalékponttal, a törlesz­
tőrészletek viszont akár ötven szá­
zalékkal is emelkedhetnek.
Bővebben a 11. oldalon",2006-05-10
1029,"Királydráma az Operában
Nyílt lázadást robbantott ki a vezetés megszorító tervezete
A balettigazgató után tegnap a Magyar Állami Operaház közal­
kalmazotti tanácsa is lemondásra szólította fel Hegyi Árpád Ju-
tocsát, az intézmény vezetőjét. Ezzel a nemzeti dalszínház rég­
óta sodródó vezetése nyílt lázadással találta szembe magát. A
válság megoldása a kulturális miniszterrel folytatott tegnapi
tárgyalások után sem körvonalazódik.
_Munkatársunktól_
H e g y i  Á r p á d  J u t o c s a  és az őt
idáig támogató fő-zeneigaz-
gató a felelős a Magyar Állami Ope­
raházban kialakult elfogadhatatlan
szakmai és morális helyzetért.
Szakmai dilettantizmusuk, karrie­
rizmusuk, féktelen hatalomvá­
gyuk, kalandor hozzáállásuk alkal­
matlanná teszi őket a Magyar Álla­
mi Operaház vezetésére. Hegyi Ár­
pád Jutocsát és K e s s e l y á k  G e r g e l y t 
mint vezetőt a továbbiakban nem
tudjuk elfogadni - írják a közalkal­
mazotti tanács tagjai B o z ó k i  A n d ­
r á s kulturális miniszternek címzett
tegnapi levelükben. Ebben arra fi­
gyelmeztetnek, hogy az Operaház a
csőd felé sodródik, és hogy az in­
tézmény két esztendő alatt 740
millió forintos adósságot halmo­
zott fel saját dolgozói felé. K e v e h á z i 
G á b o r , a Magyar Állami Operaház
balettigazgatója pénteken szólítot­
ta fel lemondásra a főigazgatót.
Kesselyák Gergely fő-zeneigazgató
hétfőn közölte: elfogadhatatlannak
tartja a jövő szezon tervezetét,
amelyben ötvenkét előadást hagy­
nának el.
Tegnap Bozóki András kulturá­
lis miniszter és V a s s  L a j o s politikai
államtitkár fogadta Hegyi Árpád
Jutocsát, Keveházi Gábort és M i i l - 
l e r P é t e r  S z i á m i t , a dalszínház stra­
tégiai igazgatóját. Keveházi la­
punknak elmondta: a találkozó
eredménytelenül zárult.
R észletek a 15. oldalon",2006-05-10
1030,Budapesti interjú Krzysztof Zanussi rendezővel a XII. Lengyel Filmszemle alkalmából.,2006-05-10
1031,Magyar gyanúsítottjai is vannak a nemzetközi gyermekpornó-razziának.,2006-05-11
1032,"A p?nz?gyminiszter el?rulta, hogy m?r tervezik az orsz?gos ingatlanad? bevezet?s?t.",2006-05-11
1033,MSZP-s ejtőernyős: posztot kre-áltak Doszpot Péter exképviselőnek.,2006-05-11
1034,Az exkommunista Napolitanót választ ották tegnap Olaszország államfőjévé.,2006-05-11
1035,"Rakétavédelmi terv
Elkészült a NATO rakétavédelmi
tanulmánya, amelyet a fegy­
verzeti igazgatók testületé át­
adott a szövetség legfőbb dön­
téshozó szervének, az Észak­
atlanti Tanácsnak. A doku­
mentum - amely hivatalosan
független az amerikai rakéta­
védelmi programtól - azt vizs­
gálja, hogy a NATO területét
miként lehet megvédeni a bal­
lisztikus rakétákkal végrehaj­
tott támadástól. (Z. G.)",2006-05-11
1036,"Kérdéses misszió
Továbbra sincs döntés arról, hogy 
Magyarország a korábbi ter­
veknek megfelelően létrehoz-e
egy tartományi újjáépítő' cso­
portot (PRT) a NATO afga­
nisztáni stabilizációs erőinek
(ISAF) részeként - derült ki
tegnap Havril András vezérez­
redes brüsszeli nyilatkozatá­
ból. A vezérkari főnök jelezte: a
szövetségen belül belül felvető­
dött, hogy mi lesz a magyar
PRT létrehozásával. Havril sze­
rint a kormány most tekinti át
a témát, s ezt tárgyalópartnerei
megértették. (MTI)",2006-05-11
1037,"Robbanás előtt a földgáz ára?
Már júliustól 10-12 százalékos emelés várható • Veszélyben a kompenzáció
Minden jel szerint gázáremelé­
sek sorozatára kell felkészül­
nünk az előttünk álló egy év­
ben. A világpiaci folyamatok
nyomán már júliustól tíz—ti­
zenkét százalékos drágulás
várható, ám ha ezzel párhuza­
mosan a kormány az előrejel­
zéseknek megfelelően elkezdi
lebontani az árakat féken tartó
kompenzációs rendszert, a kis­
fogyasztók jelenlegi tarifája bő
másfélszeresére emelkedhet.
___ Erdősi Csaba___________
M anapság sok szó esik a sajtó­
ban a magas olajár következ­
ményeiről. A negatív hatások - pél­
dául magas üzemanyagár, dráguló
fuvardíj formájában - már a min­
dennapokban is kezdenek érvényre
jutni, de a feketeleves még hátra­
van: az olajár emelkedése júliusban
e l ó ' b b  a 
f ö l d g á z ,  m a j d  k é s ő b b  a z 
áram árában is megjelenik majd.
Ennek az az oka, hogy Európa nagy
részében, így Magyarországon is a
földgáz nagykereskedelmi árát a
kőolajéhoz kötik, negyedéves felül­
vizsgálati időpontokkal. Ha tehát
drágul a kőolaj, drágul a földgáz is.
Az új tarifát mindig az előző ki­
lenc hónap átlagos olajár-emelke­
dése határozza meg. Tehát július el­
sején világpiaci oldalról olyan ará­
nyú gázáremelés várható, amilyen
arányban a kőolaj, egész pontosan
a Brent típusú referenciakeverék
ára változott a tavaly októbertől
számított időszakban. Akkor kö­
rülbelül 60 dollárba került egy hor­
dó olaj, most 70 dollár fölött van az
ár, s ha hinni lehet az elemzői jósla­
toknak, ez rövid távon nem is igen
változik majd. Számításaink szerint
ez alapján legalább tíz-tizenkét
százalékos kisfogyasztói áreme­
lésre lehet számítani júliusban.
[Jú liustól. ..]  Folytatás a 13. oldalon >",2006-05-11
1038,"A szcientológusok sajátos gyónása
Jogi lépéseket helyezett kilátásba Szikinger István, a Magyaror­
szági Szcientológia Egyház (MSZE) jogi képviselője az adatvé­
delmi biztossal szemben, úgy vélvén, Péterfalvi Attila hatás­
körét túllépve kérdőjelezte meg a szcientojógusok e-meter ké­
szülékének „szakrális” felhasználását.
___Joó István___
Szikinger István az Info Rádió­
nak azt állította, hogy a szcien-
tológiában egyfajta gyónási szer­
tartáshoz tartozó eszköz az e-me­
ter. Ám ennek az eszköznek a ha­
zugságvizsgáló funkcióját a Nem­
zeti Nyomozó Iroda minapi szak-
véleménye állapította meg. R o n 
H u b b a r d vallásalapító könyve pe­
dig arról szól, hogyan ellenőrizheti
e-meterrel a szervezet az adott egy­
háztag szavahihetőségét. Ez utóbbi
tényeket P é t e r f a l v i  A t t i l a  adatvé­
delmi biztos egy, a honlapjára föl­
tett anyagban említette meg, amely
a vallásszervezet adatkezelésének
alkotmányos aggályait tárta fel. Az
e-meterrel az MSZE „lelkészei” a
hozzájuk fordulók testi reakcióit
mérik, miközben érzékeny adatok­
ra (nemi orientáció, betegség) is
rákérdeznek. így adatokat nyer­
nek, s ezeket olyan aktákra gyűjtik,
amelyeket az érintettek előtt örök­
re titkosítanak.
[T ám adásban...]  Folytatás a 2. oldalon >",2006-05-11
1039,"Szocialista zavarkeltés
___ Pataky István___
Botrányt okozott kolozsvári tár­
gyalásaival és nyilatkozataival
Dobolyi Alexandra. Az Európai
Parlament szocialista képviselője
éppen aznap nevezte megnyugta­
tónak a Babes-Bolyai Tudomány-
egyetem magyar tagozatának hely­
zetét, amikor a Bolyai Kezdemé­
nyező Bizottság az ENSZ illetéke­
seihez fordult a romániai magya­
rokat sújtó oktatási diszkriminá­
ció miatt.
Dobolyi hétfői kijelentéseivel
nemcsak az erdélyi magyarság ci­
vil, egyházi és politikai képviseleté­
nek véleményét kérdőjelezi meg,
de saját pártjának korábban han­
goztatott álláspontját is. A magyar-
országi pártok eddig egységesen
támogatták azt az uniós biztosnak
címzett nyilatkozatot, amelyet
M a r k ó  B é l a  és T ő k é s  L á s z l ó egy­
aránt aláírt, s amely pontokban so­
rolja fel a megkülönböztetés felszá­
molását célzó magyar igényeket.
Bővebben a 10. oldalon",2006-05-11
1040,"Elektronikus adóbevallás zűrökkel
Az adóhivatal május 31-ig mo­
ratóriumot hirdetett a késedel­
mes vagy hibás adatcsomagok­
ra, amit sokan az e hét pénteki
határidő meghosszabbításának
véltek. Számos céghez már jövő
héten kiszállnak a revizorok.
__Kiss Roland___________________
Ú jabb felvonásához érkezett
tegnap a havi bevallás fél éve
húzódó története. Az elektronikus
adatszolgáltatást a kormány erede­
tileg az év elején indította volna, a
dátum azonban hamarosan május
12-re módosult. Az 51 ezer erre kö­
telezett cégtől e hét péntekig a hiva­
tal az áprilisi mellett a 2006 első ne­
gyedévére vonatkozó adatokat is
várja. Hét eleji közleményében az
adóhivatal még arról tájékoztatott,
hogy május 31-ig a hibás vagy kése­
delmes adatcsomagokat nem sújtja
mulasztási bírsággal, amit a sajtó
egy része a határidő kitolásának
vélt. Viszont tegnapi sajtótájékozta­
tójukon az APEH vezetői hangsú­
lyozták: a határidő nem módosult,
a bevallásokat péntekig várják.
[E lektr o n ik u s...] 
Folytatás a 13. oldalon >",2006-05-11
1041,"Trükkökbe csomagolva
Megszorító Gyurcsány-terv: megosztanák a felelősségüket
Munkatársunktól______
A z elmúlt tizenhat év öröksége
- információink szerint ez lesz
az egyik marketingmondata a kö­
vetkező időszak kormányzati kom­
munikációjának. A miniszterelnök
tanácsadóinak a választások után
főképpen az okozott fejfájást, hogy
ha eddig fizetett hirdetésekben a
gazdaság kirobbanó sikeréről be­
széltek, miképpen magyarázzák
majd a megszorító intézkedések
szükségességét. Az elmúlt négy év
kormányzati tevékenységét, tehát
saját magukat nem kritizálhatják,
ezért a magyarázkodással vissza
kell nyúlni egészen a rendszerválto­
zás időpontjáig.
Úgy tudjuk, G y u r c s á n y  F e r e n c e t 
a halogatott reformok levezénylésé­
re vállalkozó bátor kormányfőként
kívánják megjeleníteni. Először az
emberek pénztárcáját közvetlenül
nem érintő változásokat jelentik be,
és csak az önkormányzati választá­
sok után jön a feketeleves. Értesülé­
seink szerint a nyilvánvalóan nép­
szerűtlen intézkedések miatt a „re­
former” miniszterelnök a ciklus
második felében megválna néhány
miniszterétől, ezért az is elképzel­
hető, hogy K ó k a  J á n o s csupán két
év múlva lesz ismét tárcavezető.
A TÉMÁRÓL TOVÁBBIAK A 3., 
A 1 1. ÉS A 13. OLDALON",2006-05-11
1042,"Haladékot kérnek
A Magosz ügyvezető elnöksége azt
kéri az agrárminisztertől, hogy
az idei egységes területalapú
támogatás és a hozzá kapcso­
lódó területalapú kiegészítő
nemzeti támogatások, vala­
mint a kedvezőtlen adottságú
területek 2005- 2006-os gaz­
dasági évre vonatkozó kifizeté­
si kérelmeinek május 15-én le­
járó benyújtási határidejét tíz
nappal hosszabbítsa meg. Az
eredeti határidőnek főleg raj­
tuk kívül álló okok miatt csak
a gazdálkodók háromnegyede
tudna megfelelni. (MTI)",2006-05-11
1043,"PUTYIN ÜZENETE. 
A nők szüljenek, a férfiak harcoljanak! -  egy orosz honlap így foglalta össze Vlagyimir Putyin szoká­
sos évi programbeszédét Az elnök Amerikának is üzenve hangsúlyozta: országának fejlesztenie kell hadseregét és
modernizálnia gazdaságát hogy szembenézhessen a külső nyomással. 
Részletek a 9. oldalon  . ",2006-05-11
1044,Aggályos Magyarország helyzete- figyelmeztet az Európai Unió pénzügyi biztosa.,2006-05-12
1045,Beindult az elmúlt 16 év örökségét hangsúlyozó új MSZP-s marketing.,2006-05-12
1046,"Négy magyar film szerepel a hamarosan kezdődő cannes-i filmfesztiválon.

",2006-05-12
1047,"Szombati magazinunk tartalmából
ESZI, NEM ESZI
Huzavona a kábeltelevíziós szolgáltatók között 
KILENC SZÖKÉS
Tribeca-filmfesztivál - „Uram, bocsásd meg, 
hogy lövünk...""
ÁLARCOK
A Badacsonyi testvérek befejezetlen története
ELKERÜLT KÁOSZ
A Magyar Tudományos Akadémia 2006. évi 
aranyérmét Michelberger Pál akadémikus­
nak ítélte a tudós testület
FEKETE PEDAGÓGIA
Korunk meséi, a pózoló gyerekek és a belső 
kéreg",2006-05-12
1048,"Egyelőre kérdéses, ki fogja a megváltozott funkciójú Külügyminisztériumot vezetni.",2006-05-12
1049,"Helyreigazítás
Lapunk 2004. április 21 -i számá­
ban, az Eltitkolt százmilliós alku
című cikkben
- valótlanul állítottuk, hogy a
Magyar Nemzeti Üdülési Alapít­
vány (MNÜA) az 1998-as válasz­
tások előtt 2 milliárd forintos át­
utalást kapott volna a kormánytól.
A valóságban az űn. kooperációs
kötelezettségek teljesítésére az
1998-as központi költségvetésből
az MNÜA 450 millió forintos tá­
mogatást kapott, az Állami Szám­
vevőszékjelentése szerint ezen kö­
telezettségek teljesítésére 1993 és
1998 között - ezt a támogatást is
beleértve - 1158,8 millió forintot
fordítottak;
- valótlanul állítottuk, hogy az
MNÜA és a Postások Szakszerve­
zete közötti perben a Magyar Ál­
lam kérte volna az eljárás szünete­
lését. A valóságban a peres felek
közösen kérték a szünetelést.",2006-05-12
1050,"Forrong az Operaház
__ _Haklik Norbert_______________
S ajtótájékoztatón számolt be
tegnap az Operaház moderni­
zációs terveiről, valamint az ezek
körül kialakult „pletykákról és
mendemondákról” H e g y i  Á r p á d 
J u t o c s a , az intézmény főigazgatója.
Az esemény meglehetősen puska­
poros hangulatban zajlott, ugyanis
a főigazgató közel egy órán át vázol­
ta álláspontját, majd rövidesen
megpróbálta berekeszteni a sajtótá­
jékoztatót, és a vele ellentétes véle­
ményt valló dalszínházi dolgozókat
sem hagyta szóhoz jutni.
A meghívó szerint az esemény
témája elsősorban az Operaház
modernizációja lett volna, ám He­
gyi - M e g y e r i L á s z l ó gazdasági főta­
nácsadó és modernizációs főta­
nácsadó, illetve a modernizációs bi­
zottság ügyvezetője segítségével -
elsősorban a dalszínház körül a na­
pokban kialakult botrányra reagált.
Jó hírként közölte a megjelentekkel,
hogy B o z ó k i  A n d r á s kulturális mi­
niszter márciusban jóváhagyta az
Operaház által működtetett Erkel
Színház 250 milliós modernizációs
tervét. Hegyi Árpád Jutocsa „eltö­
kélt kormányzati szándékot” lát az
Erkel Színház felújítására, amely
szerinte egyezik a „pályázatukon
alapuló komplett projekttel”.
[F eszü lt...]  Folytatás a 14. oldalon >",2006-05-12
1051,"Indul az Altus-per
Bíróság dönti el, kell-e fizetnie Gyurcsány Ferencnek
Gyurcsány Ferenc kormányfő cége, az Altus Befektetési és Va­
gyonkezelési Rt., valamint a Humán Jövő 2000 Egészségmegőr­
ző és Oktatási Kht. átvette a Legfőbb Ügyészség keresetlevelét,
amelyben a felperes vádhatóság az Altusnak az állammal a
Szalay utcai ingatlan tulajdonjogáról kötött szerződését támad­
ta meg. A pert június 7-től tárgyalja a Somogy Megyei Bíróság.
____-Munkatársunktól__
A z Altus Rt.-nek és a Humán
Jövő Közhasznú Társaságnak
(Kht.), a Közlöny- és Lapkiadó
Kft. jogutódjának mint alperesek­
nek kézbesítették azt a keresetle­
velet, amelyben a Legfőbb Ügyész­
ség (LÜ) G y u r c s á n y  F e r e n c cégé­
nek az állammal 1995. január 12-
én kötött adásvételi szerződése ér­
vénytelenségének megállapítását
kérte - közölte a Somogy Megyei
Bíróság.
Az LÜ álláspontja szerint azzal,
hogy az Altus megszerezte az álla­
mi tulajdonú, a Miniszterelnöki
Hivatal (MeH) kezelésében lévő,
fővárosi Szalay u. 4. alatt található
helyiség tulajdonjogát, és az álla­
mi érdekeltségű kht. minden el­
lenszolgáltatás nélkül biztosított
jelentős összegű beruházást az rt.
számára, sérült a közérdek. Az LÜ
arra alapozta perindítási jogosult­
ságát, hogy kereset nyújtható be a
semmisség megállapítására ak­
kor, ha a megállapodás közérdek­
sértő, és pernyertesség esetén a
sérelem orvosolható. Hivatkozá­
suk szerint sérül a közérdek, ha
egy állami érdekeltségű kht. min­
den ellenszolgáltatás nélkül bizto­
sít jelentős összegű beruházást
egy magáncég számára.
A per előzménye volt, hogy a
Közlöny- és Lapkiadó Kft. mint a
MeH egyik gazdasági társasága
1995. április 4-én bérleti szerződést
írt alá az Országgyűlési Képviselők
Klubja Egyesülettel, melyben „vál­
lalta a kialakítandó klub működte­
tését, és még aznap e célból bérleti
szerződést kötött az Altus tulajdo­
nába került helyiségekre. A kft. sa­
ját költségén végeztette el a helyisé­
gek átalakítási munkálatait, és ha­
vonta bérleti díjat fizetett.
[In d u l...]  Folytatás a 3. oldalon >",2006-05-12
